receipt_id,difficulty,category,raw_cer,raw_conf,raw_merchant_ok,raw_date_ok,raw_subtotal_ok,raw_tax_ok,raw_total_ok,raw_item_recall,raw_time_s,grayscale_cer,grayscale_conf,grayscale_merchant_ok,grayscale_date_ok,grayscale_subtotal_ok,grayscale_tax_ok,grayscale_total_ok,grayscale_item_recall,grayscale_time_s,pipeline_cer,pipeline_conf,pipeline_merchant_ok,pipeline_date_ok,pipeline_subtotal_ok,pipeline_tax_ok,pipeline_total_ok,pipeline_item_recall,pipeline_time_s
R0096_XVPB,hard,pharmacy,0.4086021505376344,64.175,False,False,True,True,True,1.0,4.76837158203125e-07,0.4301075268817204,61.4390243902439,False,False,True,True,True,1.0,0.0005035400390625,0.2419354838709677,79.94117647058823,True,False,True,True,True,1.0,0.1165347099304199
R0097_W9RE,medium,electronics,0.2276785714285714,74.1304347826087,True,False,True,False,True,1.0,4.76837158203125e-07,0.1473214285714285,79.85365853658537,True,False,True,True,True,1.0,0.0004844665527343,0.0982142857142857,85.38461538461539,True,False,True,True,True,0.8,0.1372015476226806
R0098_PT5R,medium,cafe,0.4521276595744681,69.68,False,True,True,True,True,0.75,4.76837158203125e-07,0.526595744680851,60.36538461538461,False,False,True,True,True,0.75,0.0004458427429199,0.202127659574468,83.48648648648648,True,True,True,True,True,1.0,0.1350746154785156
R0099_3DUT,easy,pharmacy,0.158590308370044,84.275,True,True,True,True,True,1.0,4.76837158203125e-07,0.145374449339207,84.1,True,True,True,True,True,1.0,0.00048828125,0.158590308370044,85.825,True,True,True,True,True,0.8,0.1399092674255371
R0100_YB6L,hard,cafe,0.7078189300411523,45.89024390243903,False,False,False,True,True,0.8571428571428571,2.384185791015625e-07,0.7901234567901234,41.62650602409639,False,False,False,False,True,0.7142857142857143,0.0005488395690917,0.1687242798353909,79.85106382978724,True,False,True,False,True,1.0,0.1594421863555908
R0101_UG5H,medium,grocery,0.2450331125827814,87.73333333333333,True,False,True,False,True,1.0,4.76837158203125e-07,0.2450331125827814,86.33333333333333,True,False,True,True,True,1.0,0.0004124641418457,0.2450331125827814,86.66666666666667,True,False,True,True,True,1.0,0.1150741577148437
R0102_F60Y,easy,pharmacy,0.0869565217391304,84.1025641025641,True,True,True,True,True,1.0,2.384185791015625e-07,0.0739130434782608,86.0,True,True,True,True,True,1.0,0.0004878044128417,0.108695652173913,77.48717948717949,True,True,True,True,True,0.8,0.1362152099609375
R0103_WVA9,medium,pharmacy,0.2097378277153558,76.57446808510639,True,False,True,True,True,0.8571428571428571,7.152557373046875e-07,0.2022471910112359,72.63829787234043,True,False,True,True,True,0.8571428571428571,0.0005404949188232,0.1797752808988764,81.06521739130434,True,False,True,True,True,1.0,0.1415095329284668
R0104_YWR7,hard,pharmacy,0.3490566037735849,48.81578947368421,True,False,False,False,False,0.5,7.152557373046875e-07,0.3443396226415094,46.55263157894737,True,False,False,False,False,0.75,0.0005207061767578,0.1415094339622641,77.48648648648648,True,False,True,True,True,0.75,0.1259043216705322
R0105_4Q5V,medium,grocery,0.4739884393063583,59.774193548387096,True,True,False,False,False,0.3333333333333333,4.76837158203125e-07,0.2023121387283237,77.8125,True,False,True,True,True,1.0,0.0003604888916015,0.1676300578034682,79.61290322580645,True,False,True,True,True,1.0,0.1121523380279541
R0106_QH1U,easy,cafe,0.1390728476821192,81.42857142857143,True,False,True,True,True,0.5,4.76837158203125e-07,0.1390728476821192,82.44827586206897,True,True,True,True,True,1.0,0.0004234313964843,0.1390728476821192,84.96428571428571,True,True,True,True,True,0.5,0.1015791893005371
R0107_LDSL,medium,grocery,0.2142857142857142,79.43589743589743,True,True,True,True,True,1.0,2.384185791015625e-07,0.2095238095238095,76.38461538461539,True,True,True,True,True,1.0,0.000455617904663,0.1761904761904762,84.52631578947368,True,True,True,False,True,1.0,0.1192350387573242
R0108_1WVB,hard,grocery,0.8562091503267973,41.520833333333336,False,False,False,False,False,1.0,7.152557373046875e-07,0.7254901960784313,39.25,False,False,False,False,False,0.5,0.0004165172576904,0.2549019607843137,83.37931034482759,True,False,True,False,True,1.0,0.1296956539154052
R0109_SWK2,easy,electronics,0.1557377049180328,83.04444444444445,True,True,True,True,True,1.0,2.384185791015625e-07,0.1680327868852459,82.91111111111111,True,True,True,True,True,1.0,0.0005266666412353,0.1475409836065573,87.52272727272727,True,True,True,False,True,1.0,0.1449337005615234
R0110_354M,easy,pharmacy,0.1003460207612456,74.77551020408163,True,True,True,True,True,1.0,2.384185791015625e-07,0.0968858131487889,77.06122448979592,True,True,True,True,True,1.0,0.0004792213439941,0.1072664359861591,79.73076923076923,True,True,True,True,True,1.0,0.1512238979339599
R0111_UPW2,hard,grocery,0.6334841628959276,49.5735294117647,False,False,True,True,True,0.8,2.384185791015625e-07,0.5746606334841629,50.36666666666667,False,False,True,True,True,0.8,0.0004341602325439,0.2126696832579185,78.4047619047619,True,False,False,False,True,0.6,0.1294019222259521
R0112_6WA7,easy,electronics,0.1405405405405405,89.41935483870968,True,True,True,True,True,1.0,4.76837158203125e-07,0.1351351351351351,87.45161290322581,True,True,True,True,True,1.0,0.0004639625549316,0.1459459459459459,88.48387096774194,True,True,True,True,True,1.0,0.1133942604064941
R0113_OBT3,medium,pharmacy,0.2023809523809523,72.61702127659575,True,True,True,True,True,1.0,4.76837158203125e-07,0.1785714285714285,78.93617021276596,True,True,True,True,True,1.0,0.0004775524139404,0.1547619047619047,84.73913043478261,True,True,True,True,True,1.0,0.1443510055541992
R0114_G7OQ,medium,cafe,0.2451612903225806,83.80645161290323,True,True,True,True,True,1.0,4.76837158203125e-07,0.2451612903225806,83.58064516129032,True,True,True,True,True,1.0,0.0004878044128417,0.2580645161290322,83.7741935483871,True,False,True,True,True,1.0,0.1270222663879394
R0115_3DXV,easy,pharmacy,0.0978723404255319,75.58536585365853,True,True,True,True,True,1.0,4.76837158203125e-07,0.0936170212765957,78.6829268292683,True,True,True,True,True,1.0,0.0005521774291992,0.0936170212765957,76.3170731707317,True,True,True,True,True,1.0,0.13558030128479
R0116_8SYL,hard,grocery,1.064516129032258,28.28235294117647,False,False,False,False,False,0.1666666666666666,4.76837158203125e-07,0.9838709677419356,24.53246753246753,False,False,False,False,False,0.0,0.0004725456237792,0.1330645161290322,77.44444444444444,True,False,True,False,True,0.8333333333333334,0.1425142288208007
R0117_I22K,easy,grocery,0.1809954751131221,81.52380952380952,True,True,True,True,True,0.8,4.76837158203125e-07,0.1855203619909502,82.80952380952381,True,True,True,True,True,1.0,0.0004994869232177,0.1583710407239819,83.61904761904762,True,True,True,True,True,1.0,0.1531932353973388
R0118_F4AQ,easy,cafe,0.1923076923076923,82.97142857142858,True,True,True,True,True,1.0,3.337860107421875e-06,0.1978021978021978,82.08571428571429,True,True,True,True,True,1.0,0.0005023479461669,0.1758241758241758,86.2,True,True,True,True,True,1.0,0.1250419616699218
R0119_LMH1,medium,electronics,0.544,50.910714285714285,False,False,False,False,False,0.2857142857142857,4.76837158203125e-07,0.536,49.96666666666667,False,False,False,False,False,0.4285714285714285,0.0009231567382812,0.168,84.82608695652173,True,False,True,True,True,0.8571428571428571,0.146693468093872
R0120_WHY4,hard,cafe,0.5766129032258065,37.41463414634146,True,False,False,False,False,0.0,4.76837158203125e-07,0.5846774193548387,36.93023255813954,False,False,False,False,False,0.0,0.0005960464477539,0.1411290322580645,74.11363636363636,True,False,True,True,True,0.8571428571428571,0.1643970012664795
R0121_D1PO,medium,grocery,0.1888888888888888,82.85714285714286,True,True,True,True,True,1.0,7.152557373046875e-07,0.1888888888888888,82.85714285714286,True,True,True,True,True,1.0,0.0004594326019287,0.2166666666666666,80.94285714285714,True,True,True,True,True,1.0,0.1105680465698242
R0122_6MOX,easy,cafe,0.1904761904761904,87.33333333333333,True,True,True,True,True,1.0,9.5367431640625e-07,0.1904761904761904,87.21212121212122,True,True,True,True,True,1.0,0.0005507469177246,0.2023809523809523,86.63636363636364,True,True,True,True,True,1.0,0.1303205490112304
R0123_6LQW,easy,pharmacy,0.1140684410646387,80.17391304347827,True,True,True,True,True,1.0,2.384185791015625e-07,0.1102661596958174,78.65217391304348,True,True,True,True,True,1.0,0.0005345344543457,0.1064638783269961,82.56521739130434,True,True,True,True,True,0.8333333333333334,0.1411311626434326
R0124_CCAS,medium,grocery,0.140495867768595,76.51162790697674,True,True,True,True,True,1.0,4.76837158203125e-07,0.140495867768595,73.31111111111112,True,True,True,True,True,1.0,0.000577688217163,0.0867768595041322,80.34883720930233,True,False,True,True,True,1.0,0.1535494327545166
R0125_MHRC,easy,pharmacy,0.1677018633540372,76.51724137931035,True,False,True,True,True,1.0,4.76837158203125e-07,0.1180124223602484,79.39285714285714,True,False,True,True,True,1.0,0.0009429454803466,0.1739130434782608,78.40625,False,False,False,True,True,1.0,0.1314043998718261
R0126_4SN6,medium,electronics,0.2153846153846154,67.96969696969697,True,True,True,False,False,0.25,7.152557373046875e-07,0.1846153846153846,74.36363636363636,True,False,False,True,False,0.75,0.0005199909210205,0.1282051282051282,89.625,True,False,True,True,True,0.75,0.1284191608428955
R0127_4ABU,hard,cafe,0.7629310344827587,42.98611111111112,False,False,False,False,False,0.2857142857142857,2.384185791015625e-07,0.7844827586206896,44.2054794520548,False,False,True,True,False,0.7142857142857143,0.0004580020904541,0.146551724137931,77.38095238095238,True,False,True,True,True,0.7142857142857143,0.1461963653564453
R0128_NEAS,easy,electronics,0.081967213114754,85.02272727272727,True,True,True,True,True,1.0,4.76837158203125e-07,0.1024590163934426,85.95238095238095,True,True,True,True,True,0.8333333333333334,0.0004761219024658,0.0778688524590164,87.3953488372093,True,True,True,True,True,1.0,0.137735366821289
R0129_16DV,easy,electronics,0.1354166666666666,86.875,True,True,True,True,True,1.0,2.384185791015625e-07,0.1510416666666666,86.34375,True,True,True,True,True,0.6666666666666666,0.0005218982696533,0.1354166666666666,88.375,True,True,True,True,True,1.0,0.1245689392089843
R0130_HTUG,medium,electronics,0.2878048780487804,68.24324324324324,False,True,True,False,True,1.0,2.384185791015625e-07,0.2878048780487804,68.94594594594595,False,True,True,True,True,0.75,0.0005431175231933,0.1951219512195122,82.55555555555556,True,True,True,True,True,0.75,0.1284694671630859
R0131_DJNV,medium,electronics,0.4522821576763485,56.26086956521739,True,True,False,False,False,0.1666666666666666,4.76837158203125e-07,0.5767634854771784,53.69230769230769,True,True,False,False,False,0.3333333333333333,0.0005214214324951,0.1701244813278008,87.02272727272727,True,False,False,True,True,1.0,0.1348369121551513
R0132_CDK3,easy,pharmacy,0.1159420289855072,77.05405405405405,True,True,True,False,True,1.0,4.76837158203125e-07,0.1207729468599033,80.16216216216216,True,True,True,False,True,1.0,0.0005784034729003,0.1207729468599033,80.91891891891892,True,True,True,True,True,1.0,0.1272690296173095
R0133_QVAE,medium,grocery,0.4813432835820895,57.0,True,False,False,False,False,0.7142857142857143,2.384185791015625e-07,0.4104477611940298,60.30232558139535,True,False,False,False,False,0.7142857142857143,0.0005686283111572,0.1231343283582089,82.25531914893617,True,False,False,True,True,1.0,0.1843435764312744
R0134_7YXW,easy,grocery,0.2010050251256281,81.8108108108108,True,False,True,True,True,1.0,2.384185791015625e-07,0.185929648241206,84.37837837837837,True,True,True,True,True,1.0,0.0004322528839111,0.1708542713567839,86.37837837837837,True,False,True,True,True,1.0,0.1268725395202636
R0135_YNDN,medium,pharmacy,0.1929133858267716,63.95348837209303,True,False,True,False,True,0.8333333333333334,4.76837158203125e-07,0.1889763779527559,67.86046511627907,True,False,True,False,True,0.8333333333333334,0.0006206035614013,0.1181102362204724,81.72093023255815,True,False,True,True,True,1.0,0.1416072845458984
R0136_6WTL,easy,electronics,0.1912568306010929,88.84848484848484,True,True,True,True,True,1.0,2.384185791015625e-07,0.1857923497267759,88.3030303030303,True,True,True,True,True,1.0,0.0004687309265136,0.180327868852459,89.60606060606061,True,True,True,True,True,1.0,0.1263797283172607
R0137_LS1Q,medium,grocery,0.2107438016528925,75.41304347826087,True,True,True,True,True,1.0,4.76837158203125e-07,0.2024793388429752,75.67391304347827,True,True,True,True,True,1.0,0.000495433807373,0.1776859504132231,82.15555555555555,True,False,True,True,True,0.8333333333333334,0.1432602405548095
R0138_CGDC,medium,electronics,0.2777777777777778,71.57142857142857,True,True,False,False,True,0.5,2.384185791015625e-07,0.3024691358024691,69.39285714285714,True,True,False,False,False,0.5,0.0003857612609863,0.1728395061728395,82.0,True,True,True,True,True,0.5,0.1332540512084961
R0139_4LR9,medium,pharmacy,0.4415584415584415,64.21621621621621,True,False,False,False,False,0.4,4.76837158203125e-07,0.4805194805194805,56.5,True,False,False,False,False,0.8,0.0005078315734863,0.1428571428571428,78.63414634146342,True,False,True,True,True,1.0,0.1251628398895263
R0140_1K12,easy,cafe,0.1623931623931624,81.43478260869566,True,True,True,True,True,1.0,2.384185791015625e-07,0.1495726495726495,84.3913043478261,True,True,True,True,True,1.0,0.0005092620849609,0.1495726495726495,85.28260869565217,True,True,True,True,True,1.0,0.1557357311248779
R0141_WGAB,medium,grocery,0.152317880794702,83.5925925925926,True,True,True,False,True,1.0,4.76837158203125e-07,0.1456953642384106,84.11111111111111,True,True,True,False,True,1.0,0.0004158020019531,0.1589403973509933,83.77777777777777,True,True,True,False,True,1.0,0.1153085231781005
R0142_8C1C,hard,electronics,0.6304347826086957,42.02702702702703,False,False,False,False,False,0.3333333333333333,4.76837158203125e-07,0.6304347826086957,50.83783783783784,False,False,False,False,False,0.3333333333333333,0.0004580020904541,0.1467391304347826,79.96774193548387,True,False,True,True,True,0.3333333333333333,0.1348295211791992
R0143_ERKM,hard,grocery,0.7006369426751592,52.14634146341464,False,False,False,False,True,0.5,4.76837158203125e-07,0.643312101910828,48.47058823529412,False,False,False,False,True,0.5,0.0004248619079589,0.3057324840764331,81.17241379310344,False,True,True,True,True,1.0,0.1102504730224609
R0144_YM81,medium,grocery,0.1813725490196078,87.02631578947368,True,True,True,False,True,1.0,7.152557373046875e-07,0.1813725490196078,87.84210526315789,True,True,True,False,True,1.0,0.000462532043457,0.1764705882352941,86.78947368421052,True,True,True,False,True,1.0,0.1386322975158691
R0145_LQ5V,hard,cafe,0.7698744769874477,43.41379310344828,False,True,False,False,False,0.3333333333333333,2.384185791015625e-07,0.891213389121339,37.0625,False,False,False,False,False,0.1666666666666666,0.000582218170166,0.1422594142259414,80.36363636363636,True,False,True,True,True,0.6666666666666666,0.1663854122161865
R0146_GBDG,easy,grocery,0.1526717557251908,81.04,True,True,True,True,True,1.0,7.152557373046875e-07,0.1335877862595419,82.14,True,True,True,True,True,1.0,0.0005443096160888,0.1297709923664122,86.11764705882354,True,True,True,True,True,1.0,0.1737112998962402
R0147_IWG0,hard,electronics,0.5741935483870968,52.11627906976744,False,False,False,False,True,1.0,2.384185791015625e-07,0.3806451612903225,60.57142857142857,False,False,True,True,True,1.0,0.0004160404205322,0.1612903225806451,77.5,True,False,True,True,True,1.0,0.1145212650299072
R0148_W3LI,medium,cafe,0.1013824884792626,87.39473684210526,True,False,True,True,True,1.0,4.76837158203125e-07,0.1013824884792626,86.5,True,False,True,True,True,1.0,0.0006101131439208,0.0967741935483871,87.42105263157895,True,True,True,True,True,1.0,0.1536257266998291
R0149_DO70,hard,pharmacy,1.2526881720430108,38.56410256410256,False,True,True,True,False,1.0,4.76837158203125e-07,0.9946236559139784,36.60294117647059,False,True,False,True,False,1.0,0.0004522800445556,0.2634408602150537,62.66666666666666,False,True,True,True,True,1.0,0.1632862091064453
R0150_7WWB,easy,grocery,0.1370967741935483,86.71739130434783,True,True,True,True,True,1.0,4.76837158203125e-07,0.1451612903225806,86.23913043478261,True,True,True,True,True,1.0,0.0005602836608886,0.1370967741935483,85.76086956521739,True,True,True,True,True,0.8333333333333334,0.1573166847229004
R0151_OUU9,easy,cafe,0.1411042944785276,87.8,True,True,True,True,True,1.0,4.76837158203125e-07,0.1411042944785276,85.43333333333334,True,True,True,True,True,1.0,0.0004353523254394,0.1226993865030674,88.53333333333333,True,True,True,True,True,1.0,0.1262521743774414
R0152_7IYF,medium,grocery,0.0905797101449275,81.13725490196079,True,True,False,True,True,1.0,4.76837158203125e-07,0.0905797101449275,80.15686274509804,True,True,True,False,True,1.0,0.0004925727844238,0.1195652173913043,79.68627450980392,True,False,False,False,True,0.7142857142857143,0.1385262012481689
R0153_CXX6,hard,pharmacy,0.2634730538922156,74.78787878787878,True,True,True,False,True,0.5,2.384185791015625e-07,0.2455089820359281,75.96875,True,False,True,False,True,0.5,0.0004997253417968,0.2275449101796407,80.5,True,True,True,False,False,1.0,0.1271431446075439
R0154_KR0A,medium,pharmacy,0.1649484536082474,69.3265306122449,True,True,False,False,True,0.7142857142857143,4.76837158203125e-07,0.1168384879725085,73.44897959183673,True,True,True,False,True,0.8571428571428571,0.0005826950073242,0.0962199312714776,79.63265306122449,True,False,True,True,True,0.8571428571428571,0.1560444831848144
R0155_HEY6,easy,cafe,0.1524390243902439,83.27586206896552,True,False,True,True,True,0.6666666666666666,4.76837158203125e-07,0.1219512195121951,84.41379310344827,True,False,True,True,True,1.0,0.000457763671875,0.1097560975609756,87.57142857142857,True,True,True,True,True,1.0,0.1188156604766845
R0156_VIAC,medium,electronics,0.3603238866396761,57.84615384615385,False,True,False,False,False,0.3333333333333333,4.76837158203125e-07,0.4170040485829959,56.285714285714285,False,True,False,False,False,0.3333333333333333,0.0005383491516113,0.1052631578947368,82.19047619047619,True,False,True,True,True,1.0,0.1435770988464355
R0157_7UTX,hard,grocery,1.2307692307692308,32.63529411764706,False,False,False,False,True,0.4,2.384185791015625e-07,1.1971153846153846,29.22093023255814,False,False,False,False,True,0.6,0.0005116462707519,0.2211538461538461,74.025,True,False,True,False,True,0.8,0.1322295665740966
R0158_27ZE,easy,electronics,0.087719298245614,82.97435897435898,True,True,True,True,True,1.0,2.384185791015625e-07,0.087719298245614,82.0,True,True,True,True,True,1.0,0.0004880428314208,0.1008771929824561,83.64102564102564,True,True,True,True,True,1.0,0.1458504199981689
R0159_1BL0,hard,electronics,0.8970588235294118,36.80851063829788,False,False,True,True,True,0.8571428571428571,2.384185791015625e-07,1.0147058823529411,33.625,False,False,False,False,False,0.4285714285714285,0.0004875659942626,0.1985294117647058,70.94,False,True,True,True,True,1.0,0.2257556915283203
R0160_Y4K7,hard,grocery,0.7413793103448276,44.397260273972606,False,False,False,True,True,0.6,4.76837158203125e-07,0.5431034482758621,46.328125,False,False,False,True,True,0.6,0.000420331954956,0.1594827586206896,82.0,True,True,True,True,True,0.8,0.1258642673492431
R0161_0W9R,hard,pharmacy,0.8106060606060606,26.950819672131143,False,False,False,False,False,0.3333333333333333,4.76837158203125e-07,0.981060606060606,23.594594594594597,False,False,False,False,False,0.0,0.0005483627319335,0.1401515151515151,75.13333333333334,True,True,True,True,True,0.5,0.1588032245635986
R0162_K2LS,hard,pharmacy,0.65,35.92307692307692,False,False,False,False,False,0.0,2.384185791015625e-07,0.8875,31.725490196078432,False,False,False,False,True,0.0,0.0004608631134033,0.58125,31.88888888888889,False,False,False,False,False,0.0,0.1869966983795166
R0163_M2O0,easy,pharmacy,0.1570881226053639,80.875,True,True,True,True,True,1.0,2.384185791015625e-07,0.1455938697318007,83.2127659574468,True,True,True,True,True,1.0,0.0005397796630859,0.1340996168582375,85.53191489361703,True,True,True,True,True,1.0,0.1454033851623535
R0164_NBHD,easy,grocery,0.1193415637860082,81.86363636363636,True,True,True,True,True,1.0,4.76837158203125e-07,0.1193415637860082,81.22727272727273,True,False,True,True,True,1.0,0.0005078315734863,0.074074074074074,84.4090909090909,True,True,True,True,True,1.0,0.1410262584686279
R0165_WHHK,easy,pharmacy,0.1340579710144927,77.83673469387755,True,False,True,True,True,1.0,4.76837158203125e-07,0.1485507246376811,78.1,True,True,True,True,True,1.0,0.0005140304565429,0.1304347826086956,79.59183673469387,True,True,True,True,True,0.8571428571428571,0.1520719528198242
R0166_3ZYT,easy,electronics,0.1420454545454545,82.51724137931035,True,False,True,True,True,0.6666666666666666,4.76837158203125e-07,0.125,83.48275862068965,True,False,True,True,True,1.0,0.0005042552947998,0.125,84.75862068965517,True,False,True,True,True,1.0,0.1197879314422607
R0167_ER4K,easy,pharmacy,0.1158301158301158,78.77777777777777,True,True,True,True,True,1.0,2.384185791015625e-07,0.1158301158301158,78.55555555555556,True,True,True,True,True,1.0,0.0004427433013916,0.1042471042471042,81.24444444444444,True,True,True,True,True,1.0,0.1307301521301269
R0168_4EVL,medium,grocery,0.3333333333333333,71.70588235294117,True,False,False,False,False,0.6666666666666666,4.76837158203125e-07,0.3064516129032258,73.5,True,False,False,False,True,0.6666666666666666,0.0004489421844482,0.2204301075268817,81.54285714285714,True,False,True,True,True,1.0,0.1405403614044189
R0169_LU6K,hard,electronics,0.1875,75.05555555555556,False,False,True,True,True,0.75,2.384185791015625e-07,0.2135416666666666,68.72222222222223,False,False,True,True,True,0.75,0.0004832744598388,0.1458333333333333,82.45454545454545,True,False,True,True,True,0.75,0.1295413970947265
R0170_XRGN,easy,pharmacy,0.1777777777777777,85.03125,True,True,True,True,True,1.0,4.76837158203125e-07,0.1888888888888888,85.53125,True,False,True,True,True,1.0,0.0003948211669921,0.3111111111111111,72.4054054054054,True,True,True,True,True,1.0,0.1209969520568847
R0171_3NIP,hard,grocery,0.7432950191570882,40.23529411764706,False,False,True,False,True,0.4285714285714285,2.384185791015625e-07,1.0804597701149423,33.86,False,False,True,True,True,0.7142857142857143,0.0005829334259033,0.1800766283524904,78.25,True,False,False,True,True,0.8571428571428571,0.168581485748291
R0172_Q0P8,easy,pharmacy,0.1421052631578947,74.875,True,True,True,True,True,1.0,4.76837158203125e-07,0.1421052631578947,79.28125,True,True,True,True,True,0.6666666666666666,0.0003871917724609,0.1263157894736842,78.40625,True,False,True,True,True,1.0,0.1211438179016113
R0173_4AEG,easy,cafe,0.1832460732984293,89.11428571428571,True,True,True,True,True,1.0,4.76837158203125e-07,0.1780104712041884,87.37142857142857,True,True,True,True,True,1.0,0.0004377365112304,0.1675392670157068,89.51428571428572,True,True,True,True,True,1.0,0.1268646717071533
R0174_EGOK,easy,cafe,0.1422764227642276,84.04444444444445,True,True,True,True,True,1.0,4.76837158203125e-07,0.1463414634146341,84.26666666666667,True,True,True,True,True,1.0,0.0005590915679931,0.1341463414634146,86.53333333333333,True,True,True,True,True,1.0,0.1567573547363281
R0175_9LAA,medium,grocery,0.4418604651162791,54.48648648648648,True,False,False,False,False,0.2,7.152557373046875e-07,0.427906976744186,54.026315789473685,True,False,False,False,False,0.2,0.0004217624664306,0.1767441860465116,83.82051282051282,True,False,True,True,True,0.8,0.126014232635498
R0176_Q7W7,medium,pharmacy,0.1552346570397112,70.14583333333333,True,True,True,False,True,0.8571428571428571,4.76837158203125e-07,0.1371841155234657,70.34042553191489,False,False,True,True,True,0.8571428571428571,0.000540018081665,0.0974729241877256,79.85106382978724,True,True,True,True,True,0.7142857142857143,0.1509232521057129
R0177_XABO,easy,cafe,0.1225490196078431,83.4054054054054,True,True,True,True,True,1.0,7.152557373046875e-07,0.1176470588235294,84.75675675675676,True,True,True,True,True,1.0,0.0005180835723876,0.1225490196078431,86.70270270270271,True,True,True,True,True,0.8,0.1395130157470703
R0178_BNGZ,easy,grocery,0.15,84.3953488372093,True,True,True,True,True,1.0,4.76837158203125e-07,0.15,84.11627906976744,True,True,True,True,True,1.0,0.0005056858062744,0.15,83.20930232558139,True,True,True,True,True,1.0,0.1435344219207763
R0179_C0RA,hard,grocery,0.3003533568904594,57.10909090909091,True,False,True,True,True,0.2857142857142857,2.384185791015625e-07,0.3144876325088339,59.74545454545454,True,False,False,True,True,0.2857142857142857,0.0005280971527099,0.1342756183745583,75.67307692307692,True,False,True,True,True,0.7142857142857143,0.1417570114135742
